t,S,I,R
486,0.0,0.8970588235294118,0.10294117647058823
487,0.0,0.8970588235294118,0.10294117647058823
488,0.0,0.8970588235294118,0.10294117647058823
489,0.0,0.8970588235294118,0.10294117647058823
490,0.0,0.8970588235294118,0.10294117647058823
491,0.0,0.8970588235294118,0.10294117647058823
492,0.0,0.8970588235294118,0.10294117647058823
493,0.0,0.8970588235294118,0.10294117647058823
494,0.0,0.8970588235294118,0.10294117647058823
495,0.0,0.8970588235294118,0.10294117647058823
496,0.0,0.8970588235294118,0.10294117647058823
497,0.0,0.8970588235294118,0.10294117647058823
498,0.0,0.8970588235294118,0.10294117647058823
499,0.0,0.8970588235294118,0.10294117647058823
500,0.0,0.8970588235294118,0.10294117647058823
501,0.0,0.8970588235294118,0.10294117647058823
502,0.0,0.8970588235294118,0.10294117647058823
503,0.0,0.8970588235294118,0.10294117647058823
504,0.0,0.8970588235294118,0.10294117647058823
505,0.0,0.8970588235294118,0.10294117647058823
506,0.0,0.8970588235294118,0.10294117647058823
507,0.0,0.8970588235294118,0.10294117647058823
508,0.0,0.8970588235294118,0.10294117647058823
509,0.0,0.8970588235294118,0.10294117647058823
510,0.0,0.8970588235294118,0.10294117647058823
511,0.0,0.8970588235294118,0.10294117647058823
512,0.0,0.8970588235294118,0.10294117647058823
513,0.0,0.8970588235294118,0.10294117647058823
514,0.0,0.8970588235294118,0.10294117647058823
515,0.0,0.8970588235294118,0.10294117647058823
516,0.0,0.8970588235294118,0.10294117647058823
517,0.0,0.8970588235294118,0.10294117647058823
518,0.0,0.8970588235294118,0.10294117647058823
519,0.0,0.8970588235294118,0.10294117647058823
520,0.0,0.8970588235294118,0.10294117647058823
521,0.0,0.8970588235294118,0.10294117647058823
522,0.0,0.8970588235294118,0.10294117647058823
